"","Team","Game","Date","Home","Opponent","WINorLOSS","TeamPoints","OpponentPoints","FieldGoals","FieldGoalsAttempted","FieldGoals.","X3PointShots","X3PointShotsAttempted","X3PointShots.","FreeThrows","FreeThrowsAttempted","FreeThrows.","OffRebounds","TotalRebounds","Assists","Steals","Blocks","Turnovers","TotalFouls","Opp.FieldGoals","Opp.FieldGoalsAttempted","Opp.FieldGoals.","Opp.3PointShots","Opp.3PointShotsAttempted","Opp.3PointShots.","Opp.FreeThrows","Opp.FreeThrowsAttempted","Opp.FreeThrows.","Opp.OffRebounds","Opp.TotalRebounds","Opp.Assists","Opp.Steals","Opp.Blocks","Opp.Turnovers","Opp.TotalFouls"
"5401","GSW","5",2017-10-25,"Home","TOR","W","117","112","43","77",".558","12","26",".462","19","22",".864","6","37","32","10","7","17","15","43","94",".457","8","34",".235","18","19",".947","17","42","30","10","6","16","16"
"6401","GSW","6",2017-10-27,"Home","WAS","W","120","117","46","95",".484","10","38",".263","18","20",".900","15","53","33","7","13","17","20","43","97",".443","15","33",".455","16","22",".727","12","41","30","7","6","14","21"
"7401","GSW","7",2017-10-29,"Home","DET","L","107","115","44","77",".571","10","27",".370","9","12",".750","10","40","29","3","11","25","14","43","93",".462","12","27",".444","17","17","1.000","17","37","22","16","0","13","9"
"8204","GSW","8",2017-10-30,"Away","LAC","W","141","113","52","89",".584","14","29",".483","23","30",".767","14","46","37","8","8","12","23","39","86",".453","10","25",".400","25","30",".833","9","35","21","4","3","12","20"
"999","GSW","9",2017-11-02,"Away","SAS","W","112","92","43","83",".518","14","28",".500","12","16",".750","5","41","30","11","12","14","20","34","87",".391","7","24",".292","17","23",".739","14","46","19","6","8","16","10"
"1099","GSW","10",2017-11-04,"Away","DEN","W","127","108","50","91",".549","18","40",".450","9","17",".529","7","41","38","13","4","13","23","40","87",".460","6","24",".250","22","27",".815","9","46","26","9","6","17","18"
"11138","GSW","11",2017-11-06,"Home","MIA","W","97","80","32","87",".368","11","32",".344","22","24",".917","13","51","20","12","10","14","21","30","83",".361","8","26",".308","12","17",".706","7","44","19","10","6","20","20"
"12115","GSW","12",2017-11-08,"Home","MIN","W","125","101","48","85",".565","15","36",".417","14","18",".778","3","45","37","10","9","19","23","38","92",".413","5","24",".208","20","27",".741","9","41","21","15","0","13","14"
"13102","GSW","13",2017-11-11,"Home","PHI","W","135","114","48","82",".585","14","27",".519","25","26",".962","4","39","31","15","11","22","23","44","94",".468","12","28",".429","14","20",".700","13","38","30","10","2","19","19"
"1499","GSW","14",2017-11-13,"Home","ORL","W","110","100","44","88",".500","8","23",".348","14","16",".875","12","50","35","4","5","16","21","37","88",".420","10","32",".313","16","18",".889","4","35","26","10","3","11","18"
"1599","GSW","15",2017-11-16,"Away","BOS","L","88","92","33","82",".402","10","32",".313","12","19",".632","7","47","22","9","10","15","24","26","79",".329","7","32",".219","33","38",".868","7","52","15","8","5","15","15"
"1699","GSW","16",2017-11-18,"Away","PHI","W","124","116","50","91",".549","7","23",".304","17","20",".850","11","48","25","5","6","12","18","47","97",".485","10","29",".345","12","16",".750","11","40","28","8","5","11","22"
"1799","GSW","17",2017-11-19,"Away","BRK","W","118","111","46","90",".511","10","24",".417","16","23",".696","6","57","29","8","14","15","27","34","95",".358","16","48",".333","27","39",".692","13","52","24","7","2","13","21"
"1899","GSW","18",2017-11-22,"Away","OKC","L","91","108","33","80",".413","10","31",".323","15","18",".833","7","39","22","11","8","22","20","41","90",".456","8","25",".320","18","26",".692","13","50","16","15","5","16","21"
"1999","GSW","19",2017-11-24,"Home","CHI","W","143","94","53","91",".582","16","36",".444","21","21","1.000","6","49","36","11","11","11","15","35","99",".354","13","36",".361","11","15",".733","13","40","18","7","2","15","17"
"2099","GSW","20",2017-11-25,"Home","NOP","W","110","95","39","94",".415","10","33",".303","22","27",".815","11","44","30","11","6","9","24","34","84",".405","11","31",".355","16","23",".696","9","45","24","2","9","17","24"
"21138","GSW","21",2017-11-27,"Home","SAC","L","106","110","40","80",".500","16","37",".432","10","14",".714","9","36","31","9","6","14","15","42","79",".532","9","17",".529","17","21",".810","11","36","27","7","6","13","15"
"22115","GSW","22",2017-11-29,"Away","LAL","W","127","123","47","94",".500","12","30",".400","21","28",".750","12","49","30","10","4","22","19","47","95",".495","9","24",".375","20","25",".800","7","34","30","12","5","17","23"
"23102","GSW","23",2017-12-01,"Away","ORL","W","133","112","55","88",".625","12","24",".500","11","11","1.000","7","42","46","9","11","19","16","44","96",".458","11","28",".393","13","18",".722","13","35","23","9","4","14","15"
"2499","GSW","24",2017-12-03,"Away","MIA","W","123","95","47","84",".560","11","30",".367","18","24",".750","7","41","32","4","4","9","14","33","81",".407","14","37",".378","15","17",".882","5","28","17","5","4","11","15"
"2599","GSW","25",2017-12-04,"Away","NOP","W","125","115","45","87",".517","16","33",".485","19","27",".704","5","40","36","14","5","16","16","45","91",".495","16","39",".410","9","15",".600","11","47","33","11","4","21","26"
"2699","GSW","26",2017-12-06,"Away","CHO","W","101","87","40","84",".476","11","30",".367","10","13",".769","8","47","26","8","12","15","20","34","97",".351","6","19",".316","13","17",".765","14","49","17","5","3","12","13"
"2799","GSW","27",2017-12-08,"Away","DET","W","102","98","39","81",".481","7","26",".269","17","22",".773","5","45","29","5","15","14","19","38","92",".413","12","27",".444","10","19",".526","15","49","20","8","2","11","17"
"2899","GSW","28",2017-12-11,"Home","POR","W","111","104","44","80",".550","10","20",".500","13","17",".765","6","42","26","5","9","14","16","37","88",".420","7","28",".250","23","25",".920","12","39","14","11","2","9","18"
"2999","GSW","29",2017-12-14,"Home","DAL","W","112","97","47","78",".603","11","22",".500","7","9",".778","4","41","35","7","4","16","22","37","82",".451","10","29",".345","13","17",".765","8","31","25","7","1","11","16"
"3099","GSW","30",2017-12-18,"Away","LAL","W","116","114","43","107",".402","11","34",".324","19","21",".905","15","61","25","6","10","14","26","41","92",".446","10","25",".400","22","35",".629","7","45","23","9","9","12","26"
"31138","GSW","31",2017-12-20,"Home","MEM","W","97","84","34","74",".459","7","21",".333","22","25",".880","14","44","26","9","8","16","19","28","84",".333","12","31",".387","16","19",".842","15","41","20","10","6","16","23"
"32115","GSW","32",2017-12-22,"Home","LAL","W","113","106","42","85",".494","7","24",".292","22","27",".815","10","42","24","9","13","15","17","40","94",".426","11","29",".379","15","22",".682","15","46","22","11","5","15","23"
"33102","GSW","33",2017-12-23,"Home","DEN","L","81","96","32","84",".381","3","27",".111","14","17",".824","11","38","25","14","8","16","14","38","82",".463","7","28",".250","13","15",".867","10","45","25","10","4","18","14"
"3499","GSW","34",2017-12-25,"Home","CLE","W","99","92","38","82",".463","10","37",".270","13","17",".765","10","47","28","7","7","15","18","28","88",".318","15","36",".417","21","25",".840","19","50","12","8","0","14","19"
"3599","GSW","35",2017-12-27,"Home","UTA","W","126","101","51","86",".593","11","23",".478","13","17",".765","4","50","37","8","7","16","18","37","92",".402","6","23",".261","21","27",".778","10","43","21","10","2","13","22"
"3699","GSW","36",2017-12-29,"Home","CHO","L","100","111","40","87",".460","8","22",".364","12","13",".923","8","43","32","6","5","17","25","41","89",".461","6","20",".300","23","34",".676","13","47","27","12","6","10","10"
"3799","GSW","37",2017-12-30,"Home","MEM","W","141","128","50","85",".588","18","33",".545","23","25",".920","7","38","37","3","6","10","17","49","94",".521","15","21",".714","15","22",".682","13","38","29","6","0","7","22"
"3899","GSW","38",2018-01-03,"Away","DAL","W","125","122","48","91",".527","13","32",".406","16","19",".842","7","46","36","8","7","14","21","43","90",".478","19","43",".442","17","22",".773","7","40","29","6","2","12","17"
"3999","GSW","39",2018-01-04,"Away","HOU","W","124","114","48","87",".552","13","30",".433","15","20",".750","6","45","35","6","6","12","18","42","89",".472","17","50",".340","13","22",".591","6","38","20","7","3","10","17"
"4099","GSW","40",2018-01-06,"Away","LAC","W","121","105","39","94",".415","13","39",".333","30","37",".811","14","54","31","13","10","16","25","39","91",".429","3","11",".273","24","30",".800","10","45","19","10","7","18","25"
"41138","GSW","41",2018-01-08,"Home","DEN","W","124","114","48","85",".565","13","30",".433","15","21",".714","10","43","33","7","10","16","15","47","95",".495","8","19",".421","12","16",".750","13","39","30","8","3","11","16"
"42115","GSW","42",2018-01-10,"Home","LAC","L","106","125","38","79",".481","8","23",".348","22","26",".846","4","33","26","9","6","16","21","46","94",".489","11","24",".458","22","28",".786","11","46","24","9","3","14","19"
"43102","GSW","43",2018-01-12,"Away","MIL","W","108","94","44","79",".557","5","15",".333","15","18",".833","10","43","28","7","3","11","13","36","85",".424","11","28",".393","11","12",".917","8","33","21","9","6","12","20"
"4499","GSW","44",2018-01-13,"Away","TOR","W","127","125","47","81",".580","9","24",".375","24","28",".857","3","30","28","4","3","6","20","45","93",".484","8","25",".320","27","32",".844","14","44","22","3","2","10","23"
"4599","GSW","45",2018-01-15,"Away","CLE","W","118","108","41","85",".482","12","32",".375","24","30",".800","13","48","33","8","6","16","23","43","94",".457","7","28",".250","15","22",".682","12","43","26","9","5","15","22"
"4699","GSW","46",2018-01-17,"Away","CHI","W","119","112","42","84",".500","13","33",".394","22","25",".880","5","49","24","5","3","15","16","45","106",".425","10","39",".256","12","13",".923","14","49","24","10","2","11","19"
"4799","GSW","47",2018-01-20,"Away","HOU","L","108","116","40","82",".488","17","36",".472","11","15",".733","4","33","31","8","10","19","24","41","87",".471","14","37",".378","20","29",".690","12","46","19","14","3","15","18"
"4899","GSW","48",2018-01-23,"Home","NYK","W","123","112","46","83",".554","13","30",".433","18","20",".900","3","36","40","6","3","12","16","43","83",".518","9","22",".409","17","19",".895","6","38","28","4","0","13","20"
"4999","GSW","49",2018-01-25,"Home","MIN","W","126","113","48","89",".539","21","37",".568","9","15",".600","11","47","37","9","8","15","17","46","101",".455","6","20",".300","15","18",".833","13","43","25","9","3","10","15"
"5099","GSW","50",2018-01-27,"Home","BOS","W","109","105","38","84",".452","10","27",".370","23","26",".885","10","43","19","9","9","11","17","37","85",".435","14","28",".500","17","24",".708","11","45","17","6","2","14","23"
"51138","GSW","51",2018-01-30,"Away","UTA","L","99","129","39","85",".459","5","25",".200","16","21",".762","11","37","27","10","7","19","16","53","91",".582","14","28",".500","9","14",".643","7","42","25","16","3","11","22"
"52115","GSW","52",2018-02-02,"Away","SAC","W","119","104","44","80",".550","17","33",".515","14","16",".875","7","51","25","8","4","25","19","42","95",".442","10","25",".400","10","15",".667","6","33","22","16","3","10","14"
"53102","GSW","53",2018-02-03,"Away","DEN","L","108","115","43","86",".500","8","31",".258","14","23",".609","11","42","28","9","10","13","23","39","91",".429","12","29",".414","25","29",".862","16","48","28","7","0","15","17"
"5499","GSW","54",2018-02-06,"Home","OKC","L","105","125","37","76",".487","8","28",".286","23","31",".742","10","45","27","7","8","25","24","44","93",".473","12","31",".387","25","33",".758","10","40","17","14","3","12","28"
"5599","GSW","55",2018-02-08,"Home","DAL","W","121","103","45","88",".511","14","29",".483","17","20",".850","18","51","37","6","7","16","18","40","92",".435","9","37",".243","14","17",".824","9","34","19","15","7","10","16"
"5699","GSW","56",2018-02-10,"Home","SAS","W","122","105","48","85",".565","12","27",".444","14","15",".933","11","44","35","5","6","16","18","43","94",".457","5","27",".185","14","19",".737","11","34","30","8","5","10","13"
"5799","GSW","57",2018-02-12,"Home","PHO","W","129","83","52","89",".584","11","26",".423","14","21",".667","7","49","36","8","16","11","18","33","95",".347","3","23",".130","14","22",".636","15","47","13","2","3","15","17"
"5899","GSW","58",2018-02-14,"Away","POR","L","117","123","43","90",".478","13","37",".351","18","19",".947","8","41","24","8","7","16","24","45","93",".484","12","33",".364","21","24",".875","13","49","20","9","0","13","18"
"5999","GSW","59",2018-02-22,"Home","LAC","W","134","127","47","77",".610","14","25",".560","26","34",".765","3","32","31","8","8","15","24","44","88",".500","11","32",".344","28","34",".824","8","36","32","9","3","14","19"
"6099","GSW","60",2018-02-24,"Home","OKC","W","112","80","42","89",".472","17","38",".447","11","13",".846","12","54","36","8","6","14","21","29","88",".330","9","34",".265","13","21",".619","14","43","19","8","3","15","17"
"61138","GSW","61",2018-02-26,"Away","NYK","W","125","111","44","85",".518","15","31",".484","22","26",".846","8","43","31","8","5","12","13","47","96",".490","10","25",".400","7","9",".778","10","39","28","7","3","14","18"
"62115","GSW","62",2018-02-28,"Away","WAS","W","109","101","37","72",".514","10","24",".417","25","30",".833","3","36","24","10","8","14","21","36","90",".400","11","32",".344","18","21",".857","18","51","25","6","4","16","24"
"63102","GSW","63",2018-03-02,"Away","ATL","W","114","109","42","79",".532","11","31",".355","19","22",".864","2","35","33","12","5","18","20","38","86",".442","15","35",".429","18","20",".900","3","35","21","10","2","19","21"
"6499","GSW","64",2018-03-06,"Home","BRK","W","114","101","47","83",".566","11","23",".478","9","11",".818","5","41","30","8","7","17","18","36","85",".424","9","34",".265","20","25",".800","10","38","24","7","1","12","18"
"6599","GSW","65",2018-03-08,"Home","SAS","W","110","107","41","95",".432","8","30",".267","20","23",".870","12","49","30","6","12","10","18","43","95",".453","6","22",".273","15","18",".833","10","45","29","7","3","12","20"
"6699","GSW","66",2018-03-09,"Away","POR","L","108","125","38","78",".487","12","28",".429","20","24",".833","6","33","20","5","3","10","20","44","89",".494","16","39",".410","21","27",".778","14","46","21","4","2","11","17"
"6799","GSW","67",2018-03-11,"Away","MIN","L","103","109","37","91",".407","10","36",".278","19","21",".905","12","50","22","6","7","13","17","44","95",".463","6","20",".300","15","21",".714","13","50","27","7","3","9","15"
"6899","GSW","68",2018-03-14,"Home","LAL","W","117","106","44","81",".543","6","20",".300","23","28",".821","11","50","25","8","6","21","24","38","84",".452","12","38",".316","18","28",".643","7","35","24","11","8","14","19"
"6999","GSW","69",2018-03-16,"Home","SAC","L","93","98","34","81",".420","12","26",".462","13","18",".722","9","40","21","10","5","11","21","36","83",".434","14","31",".452","12","17",".706","11","47","25","7","4","13","16"
"7099","GSW","70",2018-03-17,"Away","PHO","W","124","109","50","95",".526","13","31",".419","11","14",".786","9","43","29","8","9","13","21","39","82",".476","11","24",".458","20","29",".690","9","42","22","8","5","19","19"
"71138","GSW","71",2018-03-19,"Away","SAS","L","75","89","30","74",".405","3","19",".158","12","16",".750","2","36","17","7","9","15","24","33","82",".402","8","23",".348","15","21",".714","11","48","21","6","5","14","20"
